S No,Date,Date_YMD,Status,AN,AP,AR,AS,BR,CT,DN,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB
302,09-Jan-21,2021-01-09,Deceased,0,1,0,1,2,15,0,12,2,5,6,3,2,2,4,22,0,0,10,57,1,0,0,1,1,0,2,4,0,7,2,0,24,6,20
303,10-Jan-21,2021-01-10,Deceased,0,1,0,1,4,6,0,12,1,4,1,1,1,2,2,23,0,0,10,34,0,0,1,0,0,2,6,3,0,7,2,0,2,5,19
304,11-Jan-21,2021-01-11,Deceased,0,2,0,3,5,15,0,13,2,3,6,2,1,1,4,20,0,0,7,40,0,0,0,0,1,0,2,2,0,6,1,0,9,5,16
305,12-Jan-21,2021-01-12,Deceased,0,2,0,0,4,12,0,16,0,3,8,0,1,0,5,25,1,0,8,50,0,0,0,0,2,1,9,3,0,8,2,0,10,11,18
306,13-Jan-21,2021-01-13,Deceased,0,1,0,1,2,10,0,11,1,4,2,2,0,0,3,26,0,0,6,70,0,1,0,2,1,0,7,3,0,6,3,1,15,4,18
307,14-Jan-21,2021-01-14,Deceased,0,4,0,0,2,10,0,4,2,3,6,0,3,0,3,19,0,0,8,70,0,0,0,0,1,1,10,2,1,4,1,0,14,3,17
308,15-Jan-21,2021-01-15,Deceased,0,1,0,1,2,7,0,10,1,3,7,0,5,1,3,23,0,0,6,45,0,0,0,2,2,0,12,0,0,5,2,1,15,6,16
309,16-Jan-21,2021-01-16,Deceased,0,0,0,4,4,7,0,6,3,3,4,1,1,1,4,27,0,0,5,52,1,0,0,0,1,2,14,2,0,6,1,1,12,4,15
310,17-Jan-21,2021-01-17,Deceased,0,1,0,3,4,7,0,8,0,2,2,2,0,0,4,21,0,0,2,50,0,0,0,0,1,0,5,1,0,7,2,0,6,5,12
311,18-Jan-21,2021-01-18,Deceased,0,1,0,2,3,7,0,8,0,2,4,1,1,4,9,17,0,0,3,35,0,0,0,0,1,1,5,3,0,8,2,0,4,6,10
312,19-Jan-21,2021-01-19,Deceased,0,1,0,0,1,10,0,10,0,2,4,0,1,3,6,26,1,0,7,50,1,0,0,0,1,0,7,2,1,9,2,0,4,2,11
313,20-Jan-21,2021-01-20,Deceased,0,0,0,2,3,10,0,10,0,2,4,0,0,0,4,18,0,0,7,59,0,0,0,0,0,0,4,2,0,9,2,0,7,3,6
314,21-Jan-21,2021-01-21,Deceased,0,0,0,0,4,8,0,8,1,1,3,3,1,1,2,21,0,0,6,52,0,2,0,0,1,0,15,2,0,9,1,0,6,4,9
315,22-Jan-21,2021-01-22,Deceased,0,4,0,0,4,8,0,7,1,2,5,0,4,2,3,19,0,0,4,50,2,0,0,0,0,0,8,0,0,8,2,0,8,3,8
316,23-Jan-21,2021-01-23,Deceased,0,1,0,0,4,8,0,10,3,1,4,1,1,1,3,23,0,0,6,56,0,0,0,0,1,1,10,2,1,2,2,0,4,0,10
317,24-Jan-21,2021-01-24,Deceased,0,0,0,1,3,8,0,9,0,1,1,2,0,2,4,20,0,0,3,45,0,0,0,0,1,1,2,0,1,7,1,0,8,2,8
318,25-Jan-21,2021-01-25,Deceased,0,2,0,0,4,13,0,5,1,3,4,0,0,1,3,17,0,0,2,30,0,0,0,0,1,0,5,2,0,4,1,0,7,4,7
319,26-Jan-21,2021-01-26,Deceased,0,1,0,1,3,14,0,7,1,2,0,0,1,0,4,19,0,0,2,47,0,0,0,0,0,0,11,0,0,5,2,0,8,1,9
320,27-Jan-21,2021-01-27,Deceased,0,2,0,2,4,3,0,9,0,1,0,1,1,2,3,20,0,0,6,32,1,0,0,0,0,1,10,1,0,8,1,0,4,3,8
321,28-Jan-21,2021-01-28,Deceased,0,0,0,0,2,35,0,6,2,2,0,0,1,3,2,19,0,0,3,50,0,0,0,0,0,1,9,2,0,6,1,0,6,3,9
322,29-Jan-21,2021-01-29,Deceased,0,0,0,0,3,7,0,6,1,1,1,0,1,1,2,22,0,0,3,56,1,0,0,0,0,0,11,2,0,6,2,0,4,0,7
323,30-Jan-21,2021-01-30,Deceased,0,1,0,1,4,9,0,8,0,2,2,2,3,1,2,18,1,0,2,42,0,0,0,0,0,0,8,1,0,5,2,0,4,1,9
324,31-Jan-21,2021-01-31,Deceased,0,0,0,0,2,3,0,4,2,0,1,3,0,1,4,21,0,0,3,40,0,0,0,0,0,1,6,0,0,6,1,0,8,1,9
325,01-Feb-21,2021-02-01,Deceased,0,1,0,1,2,5,0,3,0,1,4,0,0,1,3,17,0,0,2,27,0,0,0,0,0,3,1,0,0,7,2,0,4,4,6
326,02-Feb-21,2021-02-02,Deceased,0,2,0,0,4,5,0,2,0,1,1,1,2,2,3,16,0,0,3,30,0,1,0,0,0,0,12,2,2,4,1,0,6,3,9
327,03-Feb-21,2021-02-03,Deceased,0,1,0,0,3,7,0,6,0,2,1,1,3,2,2,20,0,0,1,30,1,0,0,0,0,1,0,2,0,4,2,0,6,4,7
328,04-Feb-21,2021-02-04,Deceased,0,0,0,1,2,6,0,7,2,1,2,1,2,0,2,17,0,0,2,46,0,0,0,0,1,0,7,0,0,4,2,0,6,4,4
329,05-Feb-21,2021-02-05,Deceased,0,1,0,0,2,8,0,2,0,1,1,0,1,0,3,19,0,0,1,40,0,0,0,0,1,2,-1,1,0,4,1,0,2,3,2
330,06-Feb-21,2021-02-06,Deceased,0,1,0,0,1,3,0,4,0,1,0,1,0,0,3,16,0,0,1,25,0,0,0,0,1,0,6,1,0,3,1,0,4,2,1
331,07-Feb-21,2021-02-07,Deceased,0,0,0,0,1,6,0,2,2,1,2,1,0,1,3,19,0,0,0,30,1,0,0,0,0,0,2,0,0,1,2,0,1,4,5
332,08-Feb-21,2021-02-08,Deceased,0,1,0,1,1,3,0,3,0,1,0,0,0,0,3,16,0,0,3,15,0,1,0,0,1,1,11,2,0,4,1,0,4,3,2
333,09-Feb-21,2021-02-09,Deceased,0,0,0,1,1,2,0,0,2,1,4,3,0,0,2,19,0,0,2,35,0,0,0,0,0,0,8,0,0,4,1,0,0,2,6
334,10-Feb-21,2021-02-10,Deceased,0,1,0,0,2,9,0,2,2,0,0,1,1,3,3,18,0,0,2,30,0,0,0,0,0,1,14,3,0,5,1,0,5,1,5
335,11-Feb-21,2021-02-11,Deceased,0,0,0,0,1,4,0,2,0,2,1,1,2,0,7,16,0,0,1,25,0,0,0,0,0,0,7,2,0,6,0,0,0,2,5
336,12-Feb-21,2021-02-12,Deceased,0,1,0,0,1,7,0,3,1,1,1,1,1,0,8,18,0,0,1,36,0,0,0,0,0,0,8,1,0,6,1,0,2,2,4
337,13-Feb-21,2021-02-13,Deceased,0,0,0,1,2,5,0,0,1,0,4,1,1,1,4,16,0,0,0,38,0,0,0,0,0,0,4,1,0,5,0,0,1,2,1
338,14-Feb-21,2021-02-14,Deceased,0,0,0,0,1,1,0,2,1,1,0,2,2,1,2,15,0,0,5,40,0,0,0,0,0,1,3,0,0,6,2,0,3,0,2
339,15-Feb-21,2021-02-15,Deceased,0,1,0,2,2,5,0,2,2,0,0,0,0,2,2,13,0,0,4,23,0,0,1,0,1,1,10,0,0,6,2,0,2,0,1
340,16-Feb-21,2021-02-16,Deceased,0,0,0,0,1,6,0,1,3,1,1,0,0,-1,6,18,0,0,3,39,0,0,0,2,1,0,5,0,0,7,1,0,0,2,2
341,17-Feb-21,2021-02-17,Deceased,0,2,0,1,1,5,0,0,2,1,1,0,0,0,3,16,0,0,1,40,0,0,0,0,0,2,10,1,0,6,1,0,3,1,2
342,18-Feb-21,2021-02-18,Deceased,0,1,0,1,2,2,0,2,0,0,1,0,3,0,6,14,0,0,2,38,0,0,0,1,1,0,10,1,0,6,2,0,4,1,2
343,19-Feb-21,2021-02-19,Deceased,0,1,0,0,1,3,0,1,1,1,0,0,0,0,5,15,0,0,2,44,0,0,0,0,1,2,8,1,0,7,1,0,1,2,3
344,20-Feb-21,2021-02-20,Deceased,0,0,0,0,2,2,0,1,0,0,0,0,0,0,5,13,0,0,4,40,0,0,0,0,0,0,8,1,0,6,0,0,2,0,4
345,21-Feb-21,2021-02-21,Deceased,0,0,0,0,1,5,0,2,0,1,0,1,0,1,2,15,0,0,4,35,0,0,0,0,0,1,6,0,0,3,1,0,1,1,3
346,22-Feb-21,2021-02-22,Deceased,0,0,0,0,1,6,0,1,0,1,0,0,0,1,5,16,0,0,0,18,0,0,0,0,0,0,15,0,0,6,1,0,0,2,2
347,23-Feb-21,2021-02-23,Deceased,0,1,0,0,1,3,0,2,1,0,0,0,1,0,4,14,0,0,1,51,0,0,0,0,0,2,10,0,0,6,0,0,3,1,2
348,24-Feb-21,2021-02-24,Deceased,0,0,0,0,1,4,0,2,1,1,1,0,0,1,6,17,0,0,2,80,0,0,0,0,0,1,7,0,0,6,4,0,3,0,3
349,25-Feb-21,2021-02-25,Deceased,0,0,0,0,1,8,0,0,2,1,0,0,0,0,7,14,0,1,2,56,0,0,0,0,1,1,13,0,0,5,1,0,2,0,4
350,26-Feb-21,2021-02-26,Deceased,0,1,0,1,1,7,0,1,3,0,1,0,1,0,4,14,0,0,3,48,0,0,0,0,0,0,15,1,0,5,2,0,2,1,3
351,27-Feb-21,2021-02-27,Deceased,0,0,0,0,1,4,0,3,0,1,3,0,0,1,6,18,0,0,1,51,0,0,0,0,0,1,11,1,0,5,1,0,-1,1,3
352,28-Feb-21,2021-02-28,Deceased,0,0,0,0,0,3,0,1,1,1,1,0,1,2,5,15,0,0,1,62,0,0,0,0,1,0,7,0,0,3,1,0,0,0,2
353,01-Mar-21,2021-03-01,Deceased,0,0,0,1,0,7,0,1,1,1,2,1,1,0,5,13,0,0,1,30,0,0,0,0,0,1,18,0,0,5,0,0,3,0,0
354,02-Mar-21,2021-03-02,Deceased,0,0,0,0,0,2,0,0,0,0,2,0,0,0,7,16,0,0,0,54,0,0,0,0,1,0,10,0,0,1,1,0,1,0,2
355,03-Mar-21,2021-03-03,Deceased,0,1,0,0,1,4,0,3,0,1,0,0,0,0,3,15,0,0,0,42,0,0,0,0,0,0,12,0,0,2,0,0,0,0,2
356,04-Mar-21,2021-03-04,Deceased,0,1,0,0,1,3,0,1,2,0,0,0,1,1,4,14,0,0,1,60,0,0,0,0,0,0,15,1,0,4,2,0,1,0,1
357,05-Mar-21,2021-03-05,Deceased,0,1,0,0,1,3,0,3,1,1,1,1,1,0,4,16,0,0,0,53,0,0,0,0,0,0,11,1,0,5,2,0,0,2,2
358,06-Mar-21,2021-03-06,Deceased,0,1,0,1,1,1,0,1,0,1,3,0,1,0,5,16,0,0,2,47,0,0,0,0,0,1,12,0,0,4,1,0,0,0,2
359,07-Mar-21,2021-03-07,Deceased,0,1,0,0,1,3,0,2,0,1,0,0,1,2,3,13,0,0,3,38,0,0,0,0,0,0,17,0,0,1,1,0,8,1,1
360,08-Mar-21,2021-03-08,Deceased,0,2,0,0,1,1,0,3,0,1,2,3,1,0,5,12,0,0,1,22,0,0,0,0,0,0,14,0,0,3,1,0,1,0,2
361,09-Mar-21,2021-03-09,Deceased,0,0,0,2,0,5,0,4,3,2,4,2,2,0,6,16,0,0,2,56,0,0,0,0,0,0,20,0,0,4,2,0,2,0,1
362,10-Mar-21,2021-03-10,Deceased,0,1,0,0,1,8,0,3,0,0,2,1,3,0,6,14,0,0,3,54,0,0,0,0,0,0,17,0,0,5,2,0,0,2,2
363,11-Mar-21,2021-03-11,Deceased,0,2,0,1,0,3,0,3,1,0,1,0,1,0,2,13,0,0,4,57,0,0,0,0,0,0,18,0,0,5,3,0,1,1,3
364,12-Mar-21,2021-03-12,Deceased,0,1,0,0,1,5,0,2,1,2,4,0,2,0,5,14,0,0,2,56,0,0,0,0,1,0,34,0,0,4,1,0,2,2,1
365,13-Mar-21,2021-03-13,Deceased,0,2,0,1,1,6,0,3,1,2,4,1,3,0,1,12,0,0,2,88,0,0,0,0,0,0,22,0,0,4,2,0,0,2,1
366,14-Mar-21,2021-03-14,Deceased,0,2,0,0,1,4,0,2,1,2,1,2,0,0,3,15,0,0,2,50,0,0,0,0,0,1,20,1,0,4,1,0,3,1,4
367,15-Mar-21,2021-03-15,Deceased,0,1,0,1,1,7,0,3,1,1,3,4,0,0,7,11,0,0,3,48,0,0,0,0,0,1,27,0,0,4,1,0,2,1,3
368,16-Mar-21,2021-03-16,Deceased,0,0,0,0,1,12,0,1,4,2,2,1,2,1,6,15,0,0,1,87,0,0,0,0,0,1,38,1,0,5,2,0,2,0,2
369,17-Mar-21,2021-03-17,Deceased,0,1,0,0,1,6,0,3,1,3,4,0,1,0,4,13,0,0,2,84,0,0,0,0,0,0,35,0,0,8,3,0,1,0,1
370,18-Mar-21,2021-03-18,Deceased,0,0,0,1,1,5,0,1,1,3,6,2,1,0,8,15,0,0,1,58,0,0,1,0,0,1,32,3,0,9,3,0,2,0,2
371,19-Mar-21,2021-03-19,Deceased,0,1,0,0,1,9,0,4,2,4,1,3,1,1,10,17,0,0,7,70,0,0,0,0,0,0,38,2,0,9,2,0,4,0,1
372,20-Mar-21,2021-03-20,Deceased,0,2,0,0,1,11,0,2,0,6,3,1,1,0,7,15,0,0,2,92,0,1,0,0,0,0,38,0,0,8,2,0,1,0,2
373,21-Mar-21,2021-03-21,Deceased,0,0,0,0,2,10,0,1,3,7,5,1,1,1,2,13,0,0,3,99,0,0,0,0,1,1,44,2,0,9,3,0,1,0,3
374,22-Mar-21,2021-03-22,Deceased,0,2,0,1,2,12,0,7,0,4,3,3,0,1,10,12,0,0,2,58,0,0,0,0,0,1,58,5,0,10,2,0,1,0,2
375,23-Mar-21,2021-03-23,Deceased,0,2,0,1,2,20,0,4,3,4,3,4,2,1,5,10,0,0,4,132,0,0,0,0,0,1,53,4,0,9,3,1,4,2,2
376,24-Mar-21,2021-03-24,Deceased,0,4,0,1,2,29,0,6,0,8,6,2,0,2,12,10,0,0,7,95,1,0,0,0,0,2,39,1,0,12,2,0,5,0,2
377,25-Mar-21,2021-03-25,Deceased,0,4,0,1,2,15,0,5,1,7,7,2,0,0,10,12,0,0,9,111,0,1,0,0,0,0,43,0,0,11,4,0,4,1,4
378,26-Mar-21,2021-03-26,Deceased,0,2,0,0,2,22,0,9,1,6,8,1,1,3,13,14,0,0,9,112,0,0,0,0,0,0,59,3,0,9,3,0,6,1,4
379,27-Mar-21,2021-03-27,Deceased,0,0,0,0,2,13,0,10,1,5,7,3,1,4,8,14,0,0,10,166,0,0,0,0,1,1,45,0,0,9,2,0,4,1,2
380,28-Mar-21,2021-03-28,Deceased,0,2,0,0,1,15,0,9,2,8,9,3,4,3,12,12,0,0,11,108,0,0,0,0,0,0,69,2,0,11,3,0,3,3,2
381,29-Mar-21,2021-03-29,Deceased,0,5,0,0,1,20,0,6,2,8,2,3,0,0,16,11,0,0,9,102,0,0,0,0,1,1,59,0,0,14,2,0,4,-1,1
382,30-Mar-21,2021-03-30,Deceased,0,3,0,0,1,35,0,4,1,10,4,6,1,3,21,16,0,0,10,139,0,0,0,0,0,1,64,0,0,16,4,0,10,2,2
383,31-Mar-21,2021-03-31,Deceased,0,4,0,1,2,39,0,11,1,9,8,3,4,0,26,15,0,0,9,227,0,0,0,0,0,0,55,5,0,19,3,0,11,4,2
384,01-Apr-21,2021-04-01,Deceased,0,3,0,2,2,34,0,9,1,9,9,4,4,1,18,11,0,0,12,249,0,0,0,0,0,1,58,4,0,19,4,0,9,2,2
385,02-Apr-21,2021-04-02,Deceased,0,5,0,0,2,43,0,14,1,11,10,4,5,1,6,14,0,0,16,481,0,0,0,0,0,1,57,2,0,12,5,0,16,2,4
386,03-Apr-21,2021-04-03,Deceased,0,9,0,0,2,36,0,10,2,13,10,4,2,7,19,12,0,0,15,277,0,0,0,0,0,0,49,3,0,14,6,0,14,4,5
387,04-Apr-21,2021-04-04,Deceased,0,5,0,2,1,36,0,21,1,14,7,10,3,8,15,10,0,0,11,222,0,0,0,0,1,0,51,2,0,14,5,0,31,2,4
388,05-Apr-21,2021-04-05,Deceased,0,5,0,0,3,44,0,15,2,15,8,6,2,10,32,12,0,0,15,155,0,0,0,0,0,0,72,12,1,11,6,0,13,2,4
389,06-Apr-21,2021-04-06,Deceased,0,7,0,2,2,53,0,17,1,17,9,5,2,4,39,14,0,0,18,297,0,0,0,0,0,2,61,13,0,15,6,0,30,7,7
390,07-Apr-21,2021-04-07,Deceased,0,11,0,0,3,53,0,20,2,22,11,9,6,7,35,16,0,0,13,322,0,0,0,0,1,1,62,12,0,17,5,1,40,5,8
391,08-Apr-21,2021-04-08,Deceased,0,6,0,1,4,94,0,24,2,35,11,6,1,7,36,18,0,0,27,376,1,1,0,0,0,0,56,20,0,19,7,0,39,3,7
392,09-Apr-21,2021-04-09,Deceased,0,11,0,3,3,91,0,39,3,42,11,7,4,17,46,22,0,0,23,301,0,0,0,0,1,0,56,12,0,23,5,0,36,5,8
393,10-Apr-21,2021-04-10,Deceased,0,12,0,2,6,123,0,39,1,49,11,12,6,17,36,17,1,0,24,309,0,0,0,0,2,2,58,18,0,23,6,0,46,3,12
394,11-Apr-21,2021-04-11,Deceased,0,9,0,1,6,122,0,48,2,54,16,0,5,21,40,16,0,0,24,349,1,0,0,2,0,2,59,10,0,22,7,0,67,8,10
395,12-Apr-21,2021-04-12,Deceased,0,11,0,0,6,132,0,72,2,55,14,9,0,19,52,11,0,0,37,258,0,0,1,0,2,2,52,25,0,19,6,1,72,7,14
396,13-Apr-21,2021-04-13,Deceased,0,10,0,1,14,156,0,81,3,67,16,11,3,29,67,20,0,0,40,281,0,0,0,0,2,3,50,28,0,18,7,0,85,13,20
397,14-Apr-21,2021-04-14,Deceased,1,18,0,3,21,120,0,104,4,73,18,13,5,31,38,22,1,0,51,278,0,0,0,0,3,2,63,29,0,25,8,0,67,13,24
398,15-Apr-21,2021-04-15,Deceased,0,14,0,1,24,135,2,112,5,81,18,11,4,28,66,20,0,0,53,349,0,0,0,0,2,1,50,33,0,29,8,0,104,9,22
399,16-Apr-21,2021-04-16,Deceased,0,20,0,4,13,138,0,141,6,94,20,9,2,56,78,21,0,0,60,398,0,1,0,1,3,3,50,31,0,33,9,0,103,17,26
400,17-Apr-21,2021-04-17,Deceased,1,15,0,2,34,158,0,167,4,97,32,12,3,30,80,27,1,0,66,419,0,0,0,0,4,3,62,37,0,39,12,0,120,37,34
401,18-Apr-21,2021-04-18,Deceased,0,22,0,6,27,170,0,161,11,110,29,10,6,50,81,25,0,0,66,503,0,1,0,0,2,3,68,42,0,42,15,0,127,12,28
402,19-Apr-21,2021-04-19,Deceased,0,27,0,7,41,175,0,240,17,117,33,13,6,46,146,21,0,0,79,351,1,1,0,0,4,5,83,53,0,44,14,0,167,24,38
403,20-Apr-21,2021-04-20,Deceased,0,35,0,3,51,191,0,277,26,121,35,16,8,45,149,28,1,0,77,519,1,0,0,0,5,4,60,64,0,48,18,0,162,27,46
404,21-Apr-21,2021-04-21,Deceased,0,38,0,5,56,193,0,249,17,125,45,17,13,62,116,22,0,0,75,568,2,3,0,0,5,5,69,62,0,53,20,0,187,34,58
405,22-Apr-21,2021-04-22,Deceased,1,31,0,10,59,207,0,306,21,137,55,18,8,106,123,28,1,0,75,568,1,0,0,0,7,4,75,59,1,59,23,0,195,19,56
406,23-Apr-21,2021-04-23,Deceased,0,38,0,12,54,219,0,348,12,142,60,26,19,63,190,27,0,0,74,773,0,0,0,0,8,2,75,64,0,78,29,0,196,49,59
407,24-Apr-21,2021-04-24,Deceased,1,37,0,14,77,218,0,357,17,152,60,24,15,110,208,25,1,0,104,676,2,1,0,1,8,9,92,74,0,80,33,0,222,81,59
408,25-Apr-21,2021-04-25,Deceased,0,69,2,14,68,199,0,350,24,157,64,32,21,103,143,30,2,0,92,832,2,2,1,3,7,11,76,74,1,82,38,0,206,44,57
409,26-Apr-21,2021-04-26,Deceased,0,51,0,15,67,226,0,380,38,158,75,27,25,124,201,28,0,0,88,524,5,1,0,0,9,10,98,84,2,94,43,0,249,67,68
410,27-Apr-21,2021-04-27,Deceased,0,64,0,18,85,246,0,381,31,170,84,24,25,131,180,32,1,0,98,895,3,4,0,0,10,13,100,121,2,77,52,0,264,96,73
411,28-Apr-21,2021-04-28,Deceased,1,71,0,22,84,279,0,368,24,174,95,33,30,149,229,41,0,0,105,1035,2,2,0,2,10,10,142,120,1,98,56,2,265,108,77
412,29-Apr-21,2021-04-29,Deceased,0,57,1,26,89,251,0,395,36,180,97,40,26,145,270,48,1,3,95,771,5,2,0,0,12,12,137,158,3,107,58,0,295,85,89
413,30-Apr-21,2021-04-30,Deceased,0,64,0,26,80,269,0,375,22,173,98,37,30,120,217,49,3,0,97,828,5,2,2,4,14,12,113,155,1,113,53,0,332,122,96
414,01-May-21,2021-05-01,Deceased,1,61,0,23,82,229,0,412,54,172,125,28,47,169,271,48,1,0,102,802,5,3,0,3,11,12,138,160,1,147,51,2,304,107,103
415,02-May-21,2021-05-02,Deceased,1,83,0,30,97,199,0,407,52,153,145,44,40,115,217,49,1,0,94,669,5,5,1,2,14,16,157,159,1,153,56,0,288,71,92
416,03-May-21,2021-05-03,Deceased,1,71,0,29,82,266,0,448,46,140,140,43,51,129,239,45,3,2,93,567,7,6,1,6,5,15,155,154,1,122,49,1,285,128,98
417,04-May-21,2021-05-04,Deceased,0,82,0,41,105,210,0,338,52,131,153,48,37,132,288,57,3,0,98,891,2,0,0,0,15,17,173,154,1,144,59,1,351,85,107
418,05-May-21,2021-05-05,Deceased,1,85,0,55,61,253,0,311,71,133,181,32,52,141,346,58,0,1,71,920,10,6,0,3,16,18,180,155,4,167,51,0,353,127,103
419,06-May-21,2021-05-06,Deceased,1,72,0,46,90,212,0,335,58,123,177,45,52,133,328,63,0,1,86,853,13,2,0,3,17,18,154,161,3,195,52,3,350,151,117
420,07-May-21,2021-05-07,Deceased,0,73,1,47,62,208,0,341,56,119,162,56,50,136,592,54,1,1,84,898,2,6,0,1,19,19,165,164,2,197,87,1,372,137,112
421,08-May-21,2021-05-08,Deceased,2,96,0,50,76,223,0,332,55,119,155,37,60,141,482,64,1,0,90,864,12,11,0,15,21,19,171,160,5,241,38,1,297,118,127
422,09-May-21,2021-05-09,Deceased,2,92,0,48,67,189,0,273,67,121,151,55,54,97,490,68,2,0,86,572,15,18,2,3,19,26,191,159,2,236,35,1,294,180,124
423,10-May-21,2021-05-10,Deceased,2,84,4,77,75,172,0,319,50,117,161,53,56,129,596,65,2,1,81,549,13,5,3,10,17,23,198,160,2,232,32,4,278,168,134
424,11-May-21,2021-05-11,Deceased,0,108,4,85,72,199,0,347,75,118,144,64,65,103,480,79,0,0,94,793,20,9,0,6,18,30,214,169,8,298,32,3,301,118,132
425,12-May-21,2021-05-12,Deceased,3,89,1,71,74,153,0,300,70,102,165,66,65,97,516,95,1,1,84,816,17,8,1,9,17,27,193,164,6,293,31,9,326,109,135
426,13-May-21,2021-05-13,Deceased,2,89,3,75,90,195,0,308,63,109,163,63,55,108,344,97,3,2,74,850,10,18,0,12,19,24,186,159,9,297,33,2,277,122,129
427,14-May-21,2021-05-14,Deceased,2,96,5,76,77,172,0,289,61,104,164,67,60,76,373,93,2,0,88,695,16,12,0,13,22,30,180,155,6,288,29,2,311,181,136
428,15-May-21,2021-05-15,Deceased,0,98,1,63,73,129,0,337,58,95,144,56,63,65,349,96,2,0,72,960,10,21,0,6,21,20,216,149,5,303,32,3,281,197,144
429,16-May-21,2021-05-16,Deceased,3,101,3,56,89,144,0,262,43,82,139,70,59,48,403,89,0,1,79,974,16,19,1,13,19,32,202,156,2,311,27,2,308,188,147
430,17-May-21,2021-05-17,Deceased,1,109,4,92,96,149,0,340,53,81,114,58,73,60,476,87,0,0,77,1000,14,16,2,7,22,28,191,157,5,335,30,10,271,223,147
431,18-May-21,2021-05-18,Deceased,3,99,2,73,111,153,0,265,45,67,124,78,71,62,525,97,5,1,70,1291,20,19,3,12,22,33,231,146,2,364,27,4,255,98,145
432,19-May-21,2021-05-19,Deceased,3,106,2,89,104,146,0,235,31,71,153,69,62,53,468,112,1,3,88,594,23,24,1,6,21,29,208,139,2,365,25,5,280,193,157
433,20-May-21,2021-05-20,Deceased,1,114,0,74,98,113,0,233,44,64,129,65,67,60,548,128,1,2,88,984,11,10,0,11,25,28,191,127,3,397,23,3,236,159,162
434,21-May-21,2021-05-21,Deceased,2,104,3,81,98,96,0,252,30,65,112,57,43,46,353,142,1,2,79,1263,15,25,0,13,27,26,172,129,3,467,25,2,172,116,159
435,22-May-21,2021-05-22,Deceased,3,118,3,79,103,103,0,182,39,54,98,55,48,41,451,176,3,2,89,682,13,21,1,13,26,30,201,115,1,448,21,2,218,134,154
436,23-May-21,2021-05-23,Deceased,2,104,3,72,107,92,0,189,42,53,97,59,51,37,624,188,2,0,75,1320,14,22,2,14,28,34,192,113,3,422,19,6,231,71,156
437,24-May-21,2021-05-24,Deceased,1,96,4,84,93,60,0,207,38,45,95,61,45,33,529,196,0,0,60,592,17,26,0,12,32,23,187,103,8,404,21,2,153,122,153
438,25-May-21,2021-05-25,Deceased,2,106,2,92,104,77,0,156,39,44,128,60,53,20,588,177,1,2,68,1137,15,19,1,18,33,26,174,105,5,468,23,5,157,93,157
439,26-May-21,2021-05-26,Deceased,2,99,3,90,99,56,0,130,39,36,106,44,40,19,530,151,2,0,72,992,10,10,0,12,35,27,185,107,2,475,20,3,193,93,153
440,27-May-21,2021-05-27,Deceased,1,104,2,83,98,69,0,117,39,33,98,59,37,16,476,181,4,2,70,884,18,12,0,11,34,20,177,85,1,474,18,6,187,88,148
441,28-May-21,2021-05-28,Deceased,4,103,2,80,61,67,0,139,32,27,96,64,56,20,401,194,2,1,63,973,13,20,1,5,33,21,176,78,3,486,19,6,154,60,145
442,29-May-21,2021-05-29,Deceased,0,104,3,77,48,64,0,122,27,29,97,30,46,13,492,198,0,2,68,832,15,7,0,7,35,21,125,70,4,486,21,13,155,99,148
443,30-May-21,2021-05-30,Deceased,1,94,1,55,52,37,0,78,28,25,89,41,29,19,381,186,1,1,60,814,17,13,1,13,33,21,127,66,3,493,16,9,138,41,142
444,31-May-21,2021-05-31,Deceased,1,98,0,65,59,32,0,86,24,18,82,16,37,13,411,174,1,1,48,500,14,14,4,0,35,18,118,68,3,478,18,6,151,51,131
445,01-Jun-21,2021-06-01,Deceased,3,104,1,51,59,29,0,62,22,22,80,38,32,9,464,194,1,0,45,854,18,14,2,9,37,14,99,65,4,490,15,6,175,45,137
446,02-Jun-21,2021-06-02,Deceased,1,98,2,61,46,40,0,103,22,18,78,29,24,11,463,213,1,2,45,553,14,24,2,27,40,17,99,65,3,483,17,6,115,38,135
447,03-Jun-21,2021-06-03,Deceased,0,81,1,46,28,22,0,45,17,17,71,23,29,10,514,153,2,0,50,643,10,9,2,5,42,16,92,44,3,460,18,9,108,38,108
448,04-Jun-21,2021-06-04,Deceased,2,83,3,54,23,23,0,50,17,16,73,27,34,13,364,135,1,1,50,1377,14,18,2,12,39,18,87,40,3,463,15,5,136,58,113
449,05-Jun-21,2021-06-05,Deceased,1,80,1,44,21,30,0,60,17,15,59,19,25,12,365,209,1,2,38,741,9,9,4,6,40,12,82,32,2,443,18,11,120,33,118
450,06-Jun-21,2021-06-06,Deceased,0,90,2,37,41,25,0,34,16,12,48,18,23,8,320,227,0,0,42,618,9,12,1,4,42,15,67,25,5,434,14,8,101,35,107
451,07-Jun-21,2021-06-07,Deceased,1,86,0,37,43,26,0,36,80,11,39,18,16,6,340,211,0,3,32,340,15,5,2,3,41,10,84,31,0,351,16,6,81,32,103
452,08-Jun-21,2021-06-08,Deceased,2,77,1,43,34,14,0,41,19,11,38,13,11,13,179,124,0,1,36,702,12,9,2,3,45,6,59,32,2,409,15,8,92,66,98
